,date,temperature,pressure,humidity,sunshine
9582,2022-07-19 15:30:00,20.3,756.0,61.0,16.96
9583,2022-07-19 16:00:00,20.3,756.0,61.0,16.96
9584,2022-07-19 16:30:00,20.3,756.0,61.0,16.96
9585,2022-07-19 17:00:00,20.2,756.0,61.0,16.96
9586,2022-07-19 17:30:00,20.1,756.1,61.0,16.96
9587,2022-07-19 18:00:00,20.0,756.1,61.0,16.96
9588,2022-07-19 18:30:00,19.9,756.1,61.0,16.96
9589,2022-07-19 19:00:00,19.8,756.1,61.0,16.96
9590,2022-07-19 19:30:00,19.8,756.1,61.0,16.96
9591,2022-07-19 20:00:00,19.7,756.2,61.0,16.96
9592,2022-07-19 20:30:00,19.6,756.2,61.0,16.96
9593,2022-07-19 21:00:00,19.3,756.3,61.0,16.96
9594,2022-07-19 21:30:00,19.3,756.3,61.0,16.96
9595,2022-07-19 22:00:00,19.0,756.4,62.0,16.96
9596,2022-07-19 22:30:00,18.9,756.4,62.0,16.96
9597,2022-07-19 23:00:00,18.9,756.4,62.0,16.96
9598,2022-07-19 23:30:00,18.8,756.4,62.0,16.96
9599,2022-07-20 00:00:00,18.9,756.4,62.0,16.96
9600,2022-07-20 00:30:00,18.7,756.4,62.0,16.92
9601,2022-07-20 01:00:00,18.7,756.4,62.0,16.92
9602,2022-07-20 01:30:00,18.6,756.5,62.0,16.92
9603,2022-07-20 02:00:00,18.5,756.5,62.0,16.92
9604,2022-07-20 02:30:00,18.4,756.5,62.0,16.92
9605,2022-07-20 03:00:00,18.3,756.6,62.0,16.92
9606,2022-07-20 03:30:00,18.5,756.5,62.0,16.92
9607,2022-07-20 04:00:00,18.4,756.5,62.0,16.92
9608,2022-07-20 04:30:00,18.3,756.6,62.0,16.92
9609,2022-07-20 05:00:00,18.5,756.5,62.0,16.92
9610,2022-07-20 05:30:00,18.4,756.5,62.0,16.92
9611,2022-07-20 06:00:00,18.6,756.5,62.0,16.92
9612,2022-07-20 06:30:00,18.6,756.5,62.0,16.92
9613,2022-07-20 07:00:00,18.8,756.4,62.0,16.92
9614,2022-07-20 07:30:00,18.7,756.4,62.0,16.92
9615,2022-07-20 08:00:00,18.9,756.4,62.0,16.92
9616,2022-07-20 08:30:00,19.2,756.3,61.0,16.92
9617,2022-07-20 09:00:00,19.2,756.3,61.0,16.92
9618,2022-07-20 09:30:00,19.4,756.2,61.0,16.92
9619,2022-07-20 10:00:00,19.4,756.2,61.0,16.92
9620,2022-07-20 10:30:00,19.6,756.2,61.0,16.92
9621,2022-07-20 11:00:00,19.8,756.1,61.0,16.92
9622,2022-07-20 11:30:00,19.9,756.1,61.0,16.92
9623,2022-07-20 12:00:00,20.0,756.1,61.0,16.92
9624,2022-07-20 12:30:00,20.1,756.1,61.0,16.92
9625,2022-07-20 13:00:00,20.2,756.0,61.0,16.92
9626,2022-07-20 13:30:00,20.2,756.0,61.0,16.92
9627,2022-07-20 14:00:00,20.2,756.0,61.0,16.92
9628,2022-07-20 14:30:00,20.4,756.0,61.0,16.92
9629,2022-07-20 15:00:00,20.3,756.0,61.0,16.92
9630,2022-07-20 15:30:00,20.3,756.0,61.0,16.92
9631,2022-07-20 16:00:00,20.3,756.0,61.0,16.92
9632,2022-07-20 16:30:00,20.3,756.0,61.0,16.92
9633,2022-07-20 17:00:00,20.4,756.0,61.0,16.92
9634,2022-07-20 17:30:00,20.2,756.0,61.0,16.92
9635,2022-07-20 18:00:00,20.2,756.0,61.0,16.92
9636,2022-07-20 18:30:00,20.1,756.1,61.0,16.92
9637,2022-07-20 19:00:00,19.9,756.1,61.0,16.92
9638,2022-07-20 19:30:00,19.9,756.1,61.0,16.92
9639,2022-07-20 20:00:00,19.7,756.2,61.0,16.92
9640,2022-07-20 20:30:00,19.6,756.2,61.0,16.92
9641,2022-07-20 21:00:00,19.5,756.2,61.0,16.92
9642,2022-07-20 21:30:00,19.4,756.2,61.0,16.92
9643,2022-07-20 22:00:00,19.3,756.3,61.0,16.92
9644,2022-07-20 22:30:00,19.2,756.3,61.0,16.92
9645,2022-07-20 23:00:00,19.1,756.3,62.0,16.92
9646,2022-07-20 23:30:00,19.0,756.4,62.0,16.92
9647,2022-07-21 00:00:00,18.8,756.4,62.0,16.92
9648,2022-07-21 00:30:00,18.9,756.4,62.0,16.88
9649,2022-07-21 01:00:00,18.8,756.4,62.0,16.88
9650,2022-07-21 01:30:00,18.6,756.5,62.0,16.88
9651,2022-07-21 02:00:00,18.5,756.5,62.0,16.88
9652,2022-07-21 02:30:00,18.5,756.5,62.0,16.88
9653,2022-07-21 03:00:00,18.4,756.5,62.0,16.88
9654,2022-07-21 03:30:00,18.4,756.5,62.0,16.88
9655,2022-07-21 04:00:00,18.4,756.5,62.0,16.88
9656,2022-07-21 04:30:00,18.3,756.6,62.0,16.88
9657,2022-07-21 05:00:00,18.4,756.5,62.0,16.88
9658,2022-07-21 05:30:00,18.6,756.5,62.0,16.88
9659,2022-07-21 06:00:00,18.5,756.5,62.0,16.88
9660,2022-07-21 06:30:00,18.6,756.5,62.0,16.88
9661,2022-07-21 07:00:00,18.7,756.4,62.0,16.88
9662,2022-07-21 07:30:00,18.9,756.4,62.0,16.88
9663,2022-07-21 08:00:00,18.8,756.4,62.0,16.88
9664,2022-07-21 08:30:00,19.0,756.4,62.0,16.88
9665,2022-07-21 09:00:00,19.1,756.3,62.0,16.88
9666,2022-07-21 09:30:00,19.3,756.3,61.0,16.88
9667,2022-07-21 10:00:00,19.5,756.2,61.0,16.88
9668,2022-07-21 10:30:00,19.6,756.2,61.0,16.88
9669,2022-07-21 11:00:00,19.7,756.2,61.0,16.88
9670,2022-07-21 11:30:00,19.9,756.1,61.0,16.88
9671,2022-07-21 12:00:00,20.0,756.1,61.0,16.88
9672,2022-07-21 12:30:00,20.0,756.1,61.0,16.88
9673,2022-07-21 13:00:00,20.2,756.0,61.0,16.88
9674,2022-07-21 13:30:00,20.3,756.0,61.0,16.88
9675,2022-07-21 14:00:00,20.3,756.0,61.0,16.88
9676,2022-07-21 14:30:00,20.4,756.0,61.0,16.88
9677,2022-07-21 15:00:00,20.4,756.0,61.0,16.88
9678,2022-07-21 15:30:00,20.4,756.0,61.0,16.88
9679,2022-07-21 16:00:00,20.4,756.0,61.0,16.88
9680,2022-07-21 16:30:00,20.3,756.0,61.0,16.88
9681,2022-07-21 17:00:00,20.2,756.0,61.0,16.88
9682,2022-07-21 17:30:00,20.2,756.0,61.0,16.88
9683,2022-07-21 18:00:00,20.3,756.0,61.0,16.88
9684,2022-07-21 18:30:00,20.1,756.1,61.0,16.88
9685,2022-07-21 19:00:00,19.9,756.1,61.0,16.88
9686,2022-07-21 19:30:00,19.8,756.1,61.0,16.88
9687,2022-07-21 20:00:00,19.7,756.2,61.0,16.88
9688,2022-07-21 20:30:00,19.5,756.2,61.0,16.88
9689,2022-07-21 21:00:00,19.5,756.2,61.0,16.88
9690,2022-07-21 21:30:00,19.4,756.2,61.0,16.88
9691,2022-07-21 22:00:00,19.2,756.3,61.0,16.88
9692,2022-07-21 22:30:00,19.1,756.3,62.0,16.88
9693,2022-07-21 23:00:00,19.1,756.3,62.0,16.88
9694,2022-07-21 23:30:00,18.9,756.4,62.0,16.88
9695,2022-07-22 00:00:00,18.9,756.4,62.0,16.88
9696,2022-07-22 00:30:00,18.9,756.4,62.0,16.84
9697,2022-07-22 01:00:00,18.8,756.4,62.0,16.84
9698,2022-07-22 01:30:00,18.8,756.4,62.0,16.84
9699,2022-07-22 02:00:00,18.7,756.4,62.0,16.84
9700,2022-07-22 02:30:00,18.7,756.4,62.0,16.84
9701,2022-07-22 03:00:00,18.6,756.5,62.0,16.84
9702,2022-07-22 03:30:00,18.5,756.5,62.0,16.84
9703,2022-07-22 04:00:00,18.5,756.5,62.0,16.84
9704,2022-07-22 04:30:00,18.6,756.5,62.0,16.84
9705,2022-07-22 05:00:00,18.6,756.5,62.0,16.84
9706,2022-07-22 05:30:00,18.7,756.4,62.0,16.84
9707,2022-07-22 06:00:00,18.7,756.4,62.0,16.84
9708,2022-07-22 06:30:00,18.8,756.4,62.0,16.84
9709,2022-07-22 07:00:00,18.9,756.4,62.0,16.84
9710,2022-07-22 07:30:00,18.9,756.4,62.0,16.84
9711,2022-07-22 08:00:00,19.0,756.4,62.0,16.84
9712,2022-07-22 08:30:00,19.2,756.3,61.0,16.84
9713,2022-07-22 09:00:00,19.3,756.3,61.0,16.84
9714,2022-07-22 09:30:00,19.5,756.2,61.0,16.84
9715,2022-07-22 10:00:00,19.7,756.2,61.0,16.84
9716,2022-07-22 10:30:00,19.8,756.1,61.0,16.84
9717,2022-07-22 11:00:00,19.9,756.1,61.0,16.84
9718,2022-07-22 11:30:00,20.0,756.1,61.0,16.84
9719,2022-07-22 12:00:00,20.2,756.0,61.0,16.84
9720,2022-07-22 12:30:00,20.2,756.0,61.0,16.84
9721,2022-07-22 13:00:00,20.3,756.0,61.0,16.84
9722,2022-07-22 13:30:00,20.3,756.0,61.0,16.84
9723,2022-07-22 14:00:00,20.4,756.0,61.0,16.84
9724,2022-07-22 14:30:00,20.6,755.9,60.0,16.84
9725,2022-07-22 15:00:00,20.5,755.9,60.0,16.84
9726,2022-07-22 15:30:00,20.5,755.9,60.0,16.84
9727,2022-07-22 16:00:00,20.6,755.9,60.0,16.84
9728,2022-07-22 16:30:00,20.5,755.9,60.0,16.84
9729,2022-07-22 17:00:00,20.5,755.9,60.0,16.84
9730,2022-07-22 17:30:00,20.4,756.0,61.0,16.84
9731,2022-07-22 18:00:00,20.4,756.0,61.0,16.84
9732,2022-07-22 18:30:00,20.2,756.0,61.0,16.84
9733,2022-07-22 19:00:00,20.1,756.1,61.0,16.84
9734,2022-07-22 19:30:00,20.0,756.1,61.0,16.84
9735,2022-07-22 20:00:00,20.0,756.1,61.0,16.84
9736,2022-07-22 20:30:00,19.9,756.1,61.0,16.84
9737,2022-07-22 21:00:00,19.8,756.1,61.0,16.84
9738,2022-07-22 21:30:00,19.5,756.2,61.0,16.84
9739,2022-07-22 22:00:00,19.4,756.2,61.0,16.84
9740,2022-07-22 22:30:00,19.3,756.3,61.0,16.84
9741,2022-07-22 23:00:00,19.3,756.3,61.0,16.84
9742,2022-07-22 23:30:00,19.1,756.3,62.0,16.84
9743,2022-07-23 00:00:00,19.2,756.3,61.0,16.84
9744,2022-07-23 00:30:00,19.3,756.3,61.0,16.79
9745,2022-07-23 01:00:00,19.2,756.3,61.0,16.79
9746,2022-07-23 01:30:00,19.1,756.3,62.0,16.79
9747,2022-07-23 02:00:00,19.0,756.4,62.0,16.79
9748,2022-07-23 02:30:00,19.0,756.4,62.0,16.79
9749,2022-07-23 03:00:00,18.9,756.4,62.0,16.79
9750,2022-07-23 03:30:00,19.0,756.4,62.0,16.79
9751,2022-07-23 04:00:00,18.9,756.4,62.0,16.79
9752,2022-07-23 04:30:00,19.0,756.4,62.0,16.79
9753,2022-07-23 05:00:00,18.9,756.4,62.0,16.79
9754,2022-07-23 05:30:00,19.0,756.4,62.0,16.79
9755,2022-07-23 06:00:00,19.1,756.3,62.0,16.79
9756,2022-07-23 06:30:00,19.3,756.3,61.0,16.79
9757,2022-07-23 07:00:00,19.4,756.2,61.0,16.79
9758,2022-07-23 07:30:00,19.4,756.2,61.0,16.79
9759,2022-07-23 08:00:00,19.6,756.2,61.0,16.79
9760,2022-07-23 08:30:00,19.6,756.2,61.0,16.79
9761,2022-07-23 09:00:00,19.7,756.2,61.0,16.79
9762,2022-07-23 09:30:00,19.9,756.1,61.0,16.79
9763,2022-07-23 10:00:00,20.0,756.1,61.0,16.79
9764,2022-07-23 10:30:00,20.2,756.0,61.0,16.79
9765,2022-07-23 11:00:00,20.4,756.0,61.0,16.79
9766,2022-07-23 11:30:00,20.4,756.0,61.0,16.79
9767,2022-07-23 12:00:00,20.5,755.9,60.0,16.79
9768,2022-07-23 12:30:00,20.7,755.9,60.0,16.79
9769,2022-07-23 13:00:00,20.8,755.9,60.0,16.79
9770,2022-07-23 13:30:00,20.8,755.9,60.0,16.79
9771,2022-07-23 14:00:00,20.8,755.9,60.0,16.79
9772,2022-07-23 14:30:00,21.0,755.8,60.0,16.79
9773,2022-07-23 15:00:00,20.9,755.8,60.0,16.79
9774,2022-07-23 15:30:00,20.9,755.8,60.0,16.79
9775,2022-07-23 16:00:00,20.9,755.8,60.0,16.79
9776,2022-07-23 16:30:00,21.0,755.8,60.0,16.79
9777,2022-07-23 17:00:00,20.9,755.8,60.0,16.79
9778,2022-07-23 17:30:00,20.9,755.8,60.0,16.79
9779,2022-07-23 18:00:00,20.8,755.9,60.0,16.79
9780,2022-07-23 18:30:00,20.6,755.9,60.0,16.79
9781,2022-07-23 19:00:00,20.6,755.9,60.0,16.79
9782,2022-07-23 19:30:00,20.5,755.9,60.0,16.79
9783,2022-07-23 20:00:00,20.3,756.0,61.0,16.79
9784,2022-07-23 20:30:00,20.3,756.0,61.0,16.79
9785,2022-07-23 21:00:00,20.2,756.0,61.0,16.79
9786,2022-07-23 21:30:00,20.0,756.1,61.0,16.79
9787,2022-07-23 22:00:00,19.9,756.1,61.0,16.79
9788,2022-07-23 22:30:00,19.8,756.1,61.0,16.79
9789,2022-07-23 23:00:00,19.6,756.2,61.0,16.79
9790,2022-07-23 23:30:00,19.4,756.2,61.0,16.79
9791,2022-07-24 00:00:00,19.3,756.3,61.0,16.79
9792,2022-07-24 00:30:00,19.1,756.3,62.0,16.74
9793,2022-07-24 01:00:00,18.9,756.4,62.0,16.74
9794,2022-07-24 01:30:00,18.9,756.4,62.0,16.74
9795,2022-07-24 02:00:00,18.5,756.5,62.0,16.74
9796,2022-07-24 02:30:00,18.5,756.5,62.0,16.74
9797,2022-07-24 03:00:00,18.5,756.5,62.0,16.74
9798,2022-07-24 03:30:00,18.4,756.5,62.0,16.74
9799,2022-07-24 04:00:00,18.4,756.5,62.0,16.74
9800,2022-07-24 04:30:00,18.6,756.5,62.0,16.74
9801,2022-07-24 05:00:00,18.6,756.5,62.0,16.74
9802,2022-07-24 05:30:00,18.6,756.5,62.0,16.74
9803,2022-07-24 06:00:00,18.6,756.5,62.0,16.74
9804,2022-07-24 06:30:00,18.7,756.4,62.0,16.74
9805,2022-07-24 07:00:00,18.9,756.4,62.0,16.74
9806,2022-07-24 07:30:00,19.0,756.4,62.0,16.74
9807,2022-07-24 08:00:00,19.1,756.3,62.0,16.74
9808,2022-07-24 08:30:00,19.2,756.3,61.0,16.74
9809,2022-07-24 09:00:00,19.2,756.3,61.0,16.74
9810,2022-07-24 09:30:00,19.5,756.2,61.0,16.74
9811,2022-07-24 10:00:00,19.7,756.2,61.0,16.74
9812,2022-07-24 10:30:00,19.8,756.1,61.0,16.74
9813,2022-07-24 11:00:00,19.8,756.1,61.0,16.74
9814,2022-07-24 11:30:00,19.9,756.1,61.0,16.74
9815,2022-07-24 12:00:00,20.0,756.1,61.0,16.74
9816,2022-07-24 12:30:00,20.2,756.0,61.0,16.74
9817,2022-07-24 13:00:00,20.2,756.0,61.0,16.74
9818,2022-07-24 13:30:00,20.4,756.0,61.0,16.74
9819,2022-07-24 14:00:00,20.4,756.0,61.0,16.74
9820,2022-07-24 14:30:00,20.4,756.0,61.0,16.74
9821,2022-07-24 15:00:00,20.5,755.9,60.0,16.74
9822,2022-07-24 15:30:00,20.5,755.9,60.0,16.74
9823,2022-07-24 16:00:00,20.5,755.9,60.0,16.74
9824,2022-07-24 16:30:00,20.4,756.0,61.0,16.74
9825,2022-07-24 17:00:00,20.5,755.9,60.0,16.74
9826,2022-07-24 17:30:00,20.3,756.0,61.0,16.74
9827,2022-07-24 18:00:00,20.3,756.0,61.0,16.74
9828,2022-07-24 18:30:00,20.1,756.1,61.0,16.74
9829,2022-07-24 19:00:00,20.0,756.1,61.0,16.74
9830,2022-07-24 19:30:00,19.9,756.1,61.0,16.74
9831,2022-07-24 20:00:00,19.8,756.1,61.0,16.74
9832,2022-07-24 20:30:00,19.7,756.2,61.0,16.74
9833,2022-07-24 21:00:00,19.6,756.2,61.0,16.74
9834,2022-07-24 21:30:00,19.5,756.2,61.0,16.74
9835,2022-07-24 22:00:00,19.3,756.3,61.0,16.74
9836,2022-07-24 22:30:00,19.1,756.3,62.0,16.74
9837,2022-07-24 23:00:00,19.1,756.3,62.0,16.74
9838,2022-07-24 23:30:00,19.1,756.3,62.0,16.74
9839,2022-07-25 00:00:00,19.2,756.3,61.0,16.74
9840,2022-07-25 00:30:00,19.2,756.3,61.0,16.7
9841,2022-07-25 01:00:00,19.2,756.3,61.0,16.7
9842,2022-07-25 01:30:00,19.0,756.4,62.0,16.7
9843,2022-07-25 02:00:00,18.9,756.4,62.0,16.7
9844,2022-07-25 02:30:00,18.9,756.4,62.0,16.7
9845,2022-07-25 03:00:00,18.9,756.4,62.0,16.7
9846,2022-07-25 03:30:00,18.8,756.4,62.0,16.7
9847,2022-07-25 04:00:00,19.0,756.4,62.0,16.7
9848,2022-07-25 04:30:00,18.8,756.4,62.0,16.7
9849,2022-07-25 05:00:00,19.0,756.4,62.0,16.7
9850,2022-07-25 05:30:00,18.9,756.4,62.0,16.7
9851,2022-07-25 06:00:00,19.0,756.4,62.0,16.7
9852,2022-07-25 06:30:00,19.1,756.3,62.0,16.7
9853,2022-07-25 07:00:00,19.1,756.3,62.0,16.7
9854,2022-07-25 07:30:00,19.2,756.3,61.0,16.7
9855,2022-07-25 08:00:00,19.3,756.3,61.0,16.7
9856,2022-07-25 08:30:00,19.4,756.2,61.0,16.7
9857,2022-07-25 09:00:00,19.6,756.2,61.0,16.7
9858,2022-07-25 09:30:00,19.7,756.2,61.0,16.7
9859,2022-07-25 10:00:00,19.9,756.1,61.0,16.7
9860,2022-07-25 10:30:00,20.1,756.1,61.0,16.7
9861,2022-07-25 11:00:00,20.2,756.0,61.0,16.7
9862,2022-07-25 11:30:00,20.4,756.0,61.0,16.7
9863,2022-07-25 12:00:00,20.5,755.9,60.0,16.7
9864,2022-07-25 12:30:00,20.6,755.9,60.0,16.7
9865,2022-07-25 13:00:00,20.6,755.9,60.0,16.7
9866,2022-07-25 13:30:00,20.7,755.9,60.0,16.7
9867,2022-07-25 14:00:00,20.8,755.9,60.0,16.7
9868,2022-07-25 14:30:00,20.8,755.9,60.0,16.7
9869,2022-07-25 15:00:00,20.9,755.8,60.0,16.7
9870,2022-07-25 15:30:00,20.8,755.9,60.0,16.7
9871,2022-07-25 16:00:00,20.9,755.8,60.0,16.7
9872,2022-07-25 16:30:00,20.9,755.8,60.0,16.7
9873,2022-07-25 17:00:00,20.7,755.9,60.0,16.7
9874,2022-07-25 17:30:00,20.8,755.9,60.0,16.7
9875,2022-07-25 18:00:00,20.5,755.9,60.0,16.7
9876,2022-07-25 18:30:00,20.5,755.9,60.0,16.7
9877,2022-07-25 19:00:00,20.5,755.9,60.0,16.7
9878,2022-07-25 19:30:00,20.3,756.0,61.0,16.7
9879,2022-07-25 20:00:00,20.3,756.0,61.0,16.7
9880,2022-07-25 20:30:00,20.2,756.0,61.0,16.7
9881,2022-07-25 21:00:00,20.0,756.1,61.0,16.7
9882,2022-07-25 21:30:00,19.8,756.1,61.0,16.7
9883,2022-07-25 22:00:00,19.6,756.2,61.0,16.7
9884,2022-07-25 22:30:00,19.6,756.2,61.0,16.7
9885,2022-07-25 23:00:00,19.4,756.2,61.0,16.7
9886,2022-07-25 23:30:00,19.2,756.3,61.0,16.7
9887,2022-07-26 00:00:00,19.1,756.3,62.0,16.7
9888,2022-07-26 00:30:00,18.9,756.4,62.0,16.65
9889,2022-07-26 01:00:00,19.0,756.4,62.0,16.65
9890,2022-07-26 01:30:00,18.7,756.4,62.0,16.65
9891,2022-07-26 02:00:00,18.5,756.5,62.0,16.65
9892,2022-07-26 02:30:00,18.5,756.5,62.0,16.65
9893,2022-07-26 03:00:00,18.4,756.5,62.0,16.65
9894,2022-07-26 03:30:00,18.4,756.5,62.0,16.65
9895,2022-07-26 04:00:00,18.3,756.6,62.0,16.65
9896,2022-07-26 04:30:00,18.4,756.5,62.0,16.65
9897,2022-07-26 05:00:00,18.3,756.6,62.0,16.65
9898,2022-07-26 05:30:00,18.4,756.5,62.0,16.65
9899,2022-07-26 06:00:00,18.6,756.5,62.0,16.65
9900,2022-07-26 06:30:00,18.6,756.5,62.0,16.65
9901,2022-07-26 07:00:00,18.8,756.4,62.0,16.65
9902,2022-07-26 07:30:00,18.9,756.4,62.0,16.65
9903,2022-07-26 08:00:00,19.0,756.4,62.0,16.65
9904,2022-07-26 08:30:00,19.1,756.3,62.0,16.65
9905,2022-07-26 09:00:00,19.2,756.3,61.0,16.65
9906,2022-07-26 09:30:00,19.3,756.3,61.0,16.65
9907,2022-07-26 10:00:00,19.4,756.2,61.0,16.65
9908,2022-07-26 10:30:00,19.6,756.2,61.0,16.65
9909,2022-07-26 11:00:00,19.8,756.1,61.0,16.65
9910,2022-07-26 11:30:00,19.8,756.1,61.0,16.65
9911,2022-07-26 12:00:00,19.9,756.1,61.0,16.65
9912,2022-07-26 12:30:00,20.0,756.1,61.0,16.65
9913,2022-07-26 13:00:00,20.1,756.1,61.0,16.65
9914,2022-07-26 13:30:00,20.3,756.0,61.0,16.65
9915,2022-07-26 14:00:00,20.2,756.0,61.0,16.65
9916,2022-07-26 14:30:00,20.3,756.0,61.0,16.65
9917,2022-07-26 15:00:00,20.4,756.0,61.0,16.65
9918,2022-07-26 15:30:00,20.4,756.0,61.0,16.65
9919,2022-07-26 16:00:00,20.5,755.9,60.0,16.65
9920,2022-07-26 16:30:00,20.3,756.0,61.0,16.65
9921,2022-07-26 17:00:00,20.4,756.0,61.0,16.65
9922,2022-07-26 17:30:00,20.2,756.0,61.0,16.65
9923,2022-07-26 18:00:00,20.1,756.1,61.0,16.65
9924,2022-07-26 18:30:00,20.1,756.1,61.0,16.65
9925,2022-07-26 19:00:00,20.0,756.1,61.0,16.65
9926,2022-07-26 19:30:00,19.9,756.1,61.0,16.65
9927,2022-07-26 20:00:00,19.7,756.2,61.0,16.65
9928,2022-07-26 20:30:00,19.7,756.2,61.0,16.65
9929,2022-07-26 21:00:00,19.5,756.2,61.0,16.65
9930,2022-07-26 21:30:00,19.3,756.3,61.0,16.65
9931,2022-07-26 22:00:00,19.3,756.3,61.0,16.65
9932,2022-07-26 22:30:00,19.1,756.3,62.0,16.65
9933,2022-07-26 23:00:00,19.1,756.3,62.0,16.65
9934,2022-07-26 23:30:00,19.1,756.3,62.0,16.65
9935,2022-07-27 00:00:00,19.2,756.3,61.0,16.65
9936,2022-07-27 00:30:00,19.3,756.3,61.0,16.6
9937,2022-07-27 01:00:00,19.2,756.3,61.0,16.6
9938,2022-07-27 01:30:00,19.3,756.3,61.0,16.6
9939,2022-07-27 02:00:00,19.3,756.3,61.0,16.6
9940,2022-07-27 02:30:00,19.2,756.3,61.0,16.6
9941,2022-07-27 03:00:00,19.3,756.3,61.0,16.6
9942,2022-07-27 03:30:00,19.2,756.3,61.0,16.6
9943,2022-07-27 04:00:00,19.1,756.3,62.0,16.6
9944,2022-07-27 04:30:00,19.2,756.3,61.0,16.6
9945,2022-07-27 05:00:00,19.3,756.3,61.0,16.6
9946,2022-07-27 05:30:00,19.3,756.3,61.0,16.6
9947,2022-07-27 06:00:00,19.3,756.3,61.0,16.6
9948,2022-07-27 06:30:00,19.5,756.2,61.0,16.6
9949,2022-07-27 07:00:00,19.6,756.2,61.0,16.6
9950,2022-07-27 07:30:00,19.5,756.2,61.0,16.6
9951,2022-07-27 08:00:00,19.7,756.2,61.0,16.6
9952,2022-07-27 08:30:00,19.8,756.1,61.0,16.6
9953,2022-07-27 09:00:00,20.1,756.1,61.0,16.6
9954,2022-07-27 09:30:00,20.2,756.0,61.0,16.6
9955,2022-07-27 10:00:00,20.2,756.0,61.0,16.6
9956,2022-07-27 10:30:00,20.4,756.0,61.0,16.6
9957,2022-07-27 11:00:00,20.5,755.9,60.0,16.6
9958,2022-07-27 11:30:00,20.7,755.9,60.0,16.6
9959,2022-07-27 12:00:00,20.7,755.9,60.0,16.6
9960,2022-07-27 12:30:00,20.7,755.9,60.0,16.6
9961,2022-07-27 13:00:00,20.9,755.8,60.0,16.6
9962,2022-07-27 13:30:00,21.1,755.8,60.0,16.6
9963,2022-07-27 14:00:00,21.0,755.8,60.0,16.6
9964,2022-07-27 14:30:00,21.2,755.7,60.0,16.6
9965,2022-07-27 15:00:00,21.2,755.7,60.0,16.6
9966,2022-07-27 15:30:00,21.1,755.8,60.0,16.6
9967,2022-07-27 16:00:00,21.2,755.7,60.0,16.6
9968,2022-07-27 16:30:00,21.1,755.8,60.0,16.6
9969,2022-07-27 17:00:00,21.0,755.8,60.0,16.6
9970,2022-07-27 17:30:00,21.0,755.8,60.0,16.6
9971,2022-07-27 18:00:00,21.0,755.8,60.0,16.6
9972,2022-07-27 18:30:00,20.8,755.9,60.0,16.6
9973,2022-07-27 19:00:00,20.8,755.9,60.0,16.6
9974,2022-07-27 19:30:00,20.6,755.9,60.0,16.6
9975,2022-07-27 20:00:00,20.6,755.9,60.0,16.6
9976,2022-07-27 20:30:00,20.4,756.0,61.0,16.6
9977,2022-07-27 21:00:00,20.2,756.0,61.0,16.6
9978,2022-07-27 21:30:00,20.2,756.0,61.0,16.6
9979,2022-07-27 22:00:00,20.0,756.1,61.0,16.6
9980,2022-07-27 22:30:00,19.8,756.1,61.0,16.6
9981,2022-07-27 23:00:00,19.9,756.1,61.0,16.6
9982,2022-07-27 23:30:00,19.6,756.2,61.0,16.6
9983,2022-07-28 00:00:00,19.4,756.2,61.0,16.6
9984,2022-07-28 00:30:00,19.3,756.3,61.0,16.55
9985,2022-07-28 01:00:00,19.0,756.4,62.0,16.55
9986,2022-07-28 01:30:00,19.1,756.3,62.0,16.55
9987,2022-07-28 02:00:00,18.8,756.4,62.0,16.55
9988,2022-07-28 02:30:00,18.6,756.5,62.0,16.55
9989,2022-07-28 03:00:00,18.7,756.4,62.0,16.55
9990,2022-07-28 03:30:00,18.6,756.5,62.0,16.55
9991,2022-07-28 04:00:00,18.6,756.5,62.0,16.55
9992,2022-07-28 04:30:00,18.6,756.5,62.0,16.55
9993,2022-07-28 05:00:00,18.7,756.4,62.0,16.55
9994,2022-07-28 05:30:00,18.8,756.4,62.0,16.55
9995,2022-07-28 06:00:00,18.8,756.4,62.0,16.55
9996,2022-07-28 06:30:00,19.0,756.4,62.0,16.55
9997,2022-07-28 07:00:00,18.9,756.4,62.0,16.55
9998,2022-07-28 07:30:00,19.1,756.3,62.0,16.55
9999,2022-07-28 08:00:00,19.2,756.3,61.0,16.55
10000,2022-07-28 08:30:00,19.3,756.3,61.0,16.55
10001,2022-07-28 09:00:00,19.4,756.2,61.0,16.55
10002,2022-07-28 09:30:00,19.6,756.2,61.0,16.55
10003,2022-07-28 10:00:00,19.7,756.2,61.0,16.55
10004,2022-07-28 10:30:00,19.9,756.1,61.0,16.55
10005,2022-07-28 11:00:00,20.0,756.1,61.0,16.55
10006,2022-07-28 11:30:00,20.1,756.1,61.0,16.55
10007,2022-07-28 12:00:00,20.2,756.0,61.0,16.55
10008,2022-07-28 12:30:00,20.2,756.0,61.0,16.55
10009,2022-07-28 13:00:00,20.4,756.0,61.0,16.55
10010,2022-07-28 13:30:00,20.5,755.9,60.0,16.55
10011,2022-07-28 14:00:00,20.5,755.9,60.0,16.55
10012,2022-07-28 14:30:00,20.6,755.9,60.0,16.55
10013,2022-07-28 15:00:00,20.6,755.9,60.0,16.55
10014,2022-07-28 15:30:00,20.5,755.9,60.0,16.55
10015,2022-07-28 16:00:00,20.6,755.9,60.0,16.55
10016,2022-07-28 16:30:00,20.7,755.9,60.0,16.55
10017,2022-07-28 17:00:00,20.6,755.9,60.0,16.55
